,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,group_num,ppl_num,max_num,ticket_Earth55 Cancri e,ticket_EarthPSO J318.5-22,ticket_EarthTRAPPIST-1e,ticket_Europa55 Cancri e,ticket_EuropaPSO J318.5-22,ticket_EuropaTRAPPIST-1e,ticket_Mars55 Cancri e,ticket_MarsPSO J318.5-22,ticket_MarsTRAPPIST-1e,cabin_row,expense,sum_expense,cabin_class_A,cabin_class_B,cabin_class_C,cabin_class_D,cabin_class_E,cabin_class_F,cabin_class_G,cabin_class_T,cabin_side_P,cabin_side_S
6829,0,53.0,0,0.0,0.0,0.0,0.0,0.0,1,7218,01,1,0,0,0,0,0,1,0,0,0,271,0.0,0.0,0,1,0,0,0,0,0,0,0,1
6830,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7219,01,6,0,0,0,0,0,1,0,0,0,235,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6831,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7219,02,6,0,0,0,0,0,1,0,0,0,235,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6832,1,64.0,0,0.0,0.0,0.0,0.0,0.0,1,7219,03,6,0,0,0,0,0,1,0,0,0,235,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6833,0,24.0,0,0.0,2921.0,5.0,795.0,3155.0,0,7219,04,6,0,0,0,0,0,1,0,0,0,235,6876.0,6876.0,0,0,1,0,0,0,0,0,1,0
6834,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,7219,05,6,0,0,0,0,0,1,0,0,0,235,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6835,0,32.0,0,0.0,163.0,0.0,6953.0,50.0,0,7219,06,6,0,0,0,0,0,1,0,0,0,235,7166.0,7166.0,0,0,1,0,0,0,0,0,1,0
6836,0,54.0,1,0.0,316.0,1.0,2038.0,388.0,0,7221,01,1,0,0,0,1,0,0,0,0,0,239,2743.0,2743.0,0,1,0,0,0,0,0,0,1,0
6837,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,7224,01,1,0,0,1,0,0,0,0,0,0,1175,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6838,0,37.0,0,0.0,1379.0,130.0,1488.0,75.0,0,7225,01,1,0,0,0,1,0,0,0,0,0,77,3072.0,3072.0,1,0,0,0,0,0,0,0,1,0
6839,0,20.0,0,3191.0,0.0,211.0,21.0,117.0,0,7226,01,1,0,0,0,0,0,0,0,0,1,481,3540.0,3540.0,0,0,0,0,1,0,0,0,0,1
6840,0,22.0,0,741.0,0.0,1028.0,0.0,0.0,0,7227,01,1,0,0,0,0,0,0,0,0,1,1497,1769.0,1769.0,0,0,0,0,0,1,0,0,1,0
6841,0,57.0,0,0.0,1.0,0.0,664.0,19.0,0,7229,01,1,0,1,0,0,0,0,0,0,0,1391,684.0,684.0,0,0,0,0,0,1,0,0,0,1
6842,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,7230,01,1,0,0,1,0,0,0,0,0,0,1177,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6843,0,51.0,0,0.0,980.0,273.0,2775.0,419.0,0,7232,01,1,0,0,0,0,0,1,0,0,0,240,4447.0,4447.0,0,1,0,0,0,0,0,0,1,0
6844,1,47.0,0,0.0,0.0,0.0,0.0,0.0,0,7233,01,1,0,0,0,0,0,0,0,0,1,465,0.0,0.0,0,0,0,0,1,0,0,0,1,0
6845,0,22.0,0,593.0,34.0,0.0,0.0,0.0,0,7234,01,1,0,0,1,0,0,0,0,0,0,1163,627.0,627.0,0,0,0,0,0,0,1,0,1,0
6846,0,36.0,0,0.0,1606.0,511.0,89.0,2220.0,0,7235,01,1,0,0,0,0,0,1,0,0,0,241,4426.0,4426.0,0,1,0,0,0,0,0,0,1,0
6847,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,7236,01,1,0,0,1,0,0,0,0,0,0,1499,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6848,0,60.0,0,180.0,0.0,414.0,1181.0,0.0,0,7238,01,1,0,0,0,0,0,0,0,0,1,1499,1775.0,1775.0,0,0,0,0,0,1,0,0,1,0
6849,0,39.0,0,197.0,0.0,2401.0,0.0,0.0,1,7240,01,2,0,0,0,0,0,0,0,0,1,1392,2598.0,2598.0,0,0,0,0,0,1,0,0,0,1
6850,0,18.0,0,49.0,0.0,2885.0,1.0,0.0,1,7240,02,2,0,0,0,0,0,0,0,0,1,1392,2935.0,2935.0,0,0,0,0,0,1,0,0,0,1
6851,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,7242,01,1,0,0,0,1,0,0,0,0,0,273,0.0,0.0,0,1,0,0,0,0,0,0,0,1
6852,0,45.0,0,1781.0,0.0,17.0,0.0,23.0,0,7246,01,1,0,0,0,0,0,0,0,0,1,1395,1821.0,1821.0,0,0,0,0,0,1,0,0,0,1
6853,0,30.0,0,0.0,0.0,0.0,0.0,1150.0,0,7247,01,1,0,0,1,0,0,0,0,0,0,1396,1150.0,1150.0,0,0,0,0,0,1,0,0,0,1
6854,0,21.0,0,1046.0,1.0,0.0,1.0,0.0,0,7249,01,2,0,0,0,0,0,0,0,0,1,482,1048.0,1048.0,0,0,0,0,1,0,0,0,0,1
6855,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7249,02,2,0,0,0,0,0,0,0,0,1,1397,0.0,0.0,0,0,0,0,0,1,0,0,0,1
6856,0,51.0,0,40.0,716.0,1907.0,0.0,0.0,1,7250,01,1,0,0,0,0,0,0,1,0,0,1501,2663.0,2663.0,0,0,0,0,0,1,0,0,1,0
6857,0,22.0,0,100.0,0.0,1050.0,0.0,23.0,0,7252,01,1,0,0,0,0,0,0,0,0,1,466,1173.0,1173.0,0,0,0,0,1,0,0,0,1,0
6858,0,26.0,0,0.0,896.0,0.0,690.0,1.0,1,7253,01,1,0,0,0,0,0,1,0,0,0,225,1587.0,1587.0,0,0,0,1,0,0,0,0,1,0
6859,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,7255,01,1,0,0,1,0,0,0,0,0,0,1166,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6860,0,21.0,0,42.0,606.0,1.0,38.0,100.0,0,7256,01,1,0,0,1,0,0,0,0,0,0,484,787.0,787.0,0,0,0,0,1,0,0,0,0,1
6861,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,7257,01,2,1,0,0,0,0,0,0,0,0,1167,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6862,0,60.0,0,0.0,1.0,12.0,0.0,779.0,0,7257,02,2,0,0,1,0,0,0,0,0,0,467,792.0,792.0,0,0,0,0,1,0,0,0,1,0
6863,0,43.0,0,473.0,1390.0,0.0,0.0,0.0,1,7258,01,1,0,0,1,0,0,0,0,0,0,1502,1863.0,1863.0,0,0,0,0,0,1,0,0,1,0
6864,0,22.0,0,28.0,194.0,2.0,0.0,370.0,1,7259,01,1,0,1,0,0,0,0,0,0,0,1503,594.0,594.0,0,0,0,0,0,1,0,0,1,0
6865,0,22.0,0,401.0,0.0,196.0,0.0,126.0,0,7260,01,1,0,0,1,0,0,0,0,0,0,1398,723.0,723.0,0,0,0,0,0,1,0,0,0,1
6866,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7261,01,1,0,1,0,0,0,0,0,0,0,1168,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6867,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,7267,01,2,0,0,0,0,0,1,0,0,0,265,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6868,0,35.0,0,0.0,0.0,0.0,0.0,0.0,1,7267,02,2,0,0,0,0,0,1,0,0,0,265,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6869,0,30.0,0,0.0,0.0,0.0,27.0,764.0,0,7268,01,1,0,0,1,0,0,0,0,0,0,468,791.0,791.0,0,0,0,0,1,0,0,0,1,0
6870,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,7270,01,1,0,0,1,0,0,0,0,0,0,1170,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6871,0,21.0,0,61.0,201.0,222.0,161.0,60.0,0,7271,01,1,1,0,0,0,0,0,0,0,0,1171,705.0,705.0,0,0,0,0,0,0,1,0,1,0
6872,0,36.0,0,207.0,0.0,450.0,94.0,0.0,1,7273,01,1,1,0,0,0,0,0,0,0,0,1183,751.0,751.0,0,0,0,0,0,0,1,0,0,1
6873,0,13.0,0,305.0,582.0,12.0,19.0,0.0,0,7274,01,1,0,0,1,0,0,0,0,0,0,1506,918.0,918.0,0,0,0,0,0,1,0,0,1,0
6874,0,22.0,0,0.0,642.0,0.0,52.0,0.0,0,7276,01,1,1,0,0,0,0,0,0,0,0,1507,694.0,694.0,0,0,0,0,0,1,0,0,1,0
6875,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,7277,01,1,0,0,1,0,0,0,0,0,0,1184,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6876,0,17.0,0,0.0,188.0,795.0,0.0,0.0,1,7278,01,1,0,0,1,0,0,0,0,0,0,485,983.0,983.0,0,0,0,0,1,0,0,0,0,1
6877,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,7279,01,1,0,0,0,1,0,0,0,0,0,236,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6878,0,34.0,0,5959.0,0.0,3.0,0.0,0.0,0,7280,01,1,0,0,0,0,0,0,0,0,1,1508,5962.0,5962.0,0,0,0,0,0,1,0,0,1,0
6879,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,7283,01,1,0,0,0,0,0,0,0,0,1,1509,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6880,0,17.0,0,0.0,647.0,49.0,74.0,0.0,0,7284,01,1,0,0,1,0,0,0,0,0,0,1174,770.0,770.0,0,0,0,0,0,0,1,0,1,0
6881,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,7285,01,1,0,1,0,0,0,0,0,0,0,1185,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6882,0,52.0,0,360.0,1314.0,8.0,641.0,66.0,1,7289,01,1,0,0,0,1,0,0,0,0,0,78,2389.0,2389.0,1,0,0,0,0,0,0,0,1,0
6883,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7290,01,5,0,0,0,1,0,0,0,0,0,227,0.0,0.0,0,0,0,1,0,0,0,0,1,0
6884,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,7290,02,5,0,0,0,1,0,0,0,0,0,227,0.0,0.0,0,0,0,1,0,0,0,0,1,0
6885,1,49.0,0,0.0,0.0,0.0,0.0,0.0,1,7290,03,5,0,0,0,1,0,0,0,0,0,227,0.0,0.0,0,0,0,1,0,0,0,0,1,0
6886,0,36.0,0,83.0,1186.0,0.0,2160.0,736.0,0,7290,04,5,0,0,0,0,0,1,0,0,0,227,4165.0,4165.0,0,0,0,1,0,0,0,0,1,0
6887,0,36.0,0,31.0,3585.0,31.0,1400.0,0.0,0,7290,05,5,0,0,0,0,0,1,0,0,0,227,5047.0,5047.0,0,0,0,1,0,0,0,0,1,0
6888,0,21.0,0,0.0,0.0,0.0,1.0,378.0,0,7292,01,1,0,0,0,0,0,0,1,0,0,220,379.0,379.0,0,0,0,1,0,0,0,0,0,1
6889,0,33.0,0,627.0,0.0,171.0,254.0,130.0,0,7296,01,1,0,0,0,0,0,0,0,0,1,228,1182.0,1182.0,0,0,0,1,0,0,0,0,1,0
6890,0,40.0,0,678.0,0.0,229.0,0.0,0.0,0,7297,01,1,0,0,1,0,0,0,0,0,0,1188,907.0,907.0,0,0,0,0,0,0,1,0,0,1
6891,0,24.0,0,185.0,0.0,478.0,29.0,0.0,1,7298,01,1,0,0,1,0,0,0,0,0,0,1510,692.0,692.0,0,0,0,0,0,1,0,0,1,0
6892,0,35.0,0,0.0,0.0,885.0,0.0,0.0,1,7300,01,1,0,0,1,0,0,0,0,0,0,1189,885.0,885.0,0,0,0,0,0,0,1,0,0,1
6893,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,7301,01,1,0,0,0,0,0,0,0,0,1,1511,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6894,0,33.0,0,728.0,0.0,285.0,0.0,0.0,0,7302,01,1,0,0,0,0,0,0,0,0,1,486,1013.0,1013.0,0,0,0,0,1,0,0,0,0,1
6895,0,51.0,0,3.0,33.0,12.0,38.0,896.0,0,7303,01,1,0,0,1,0,0,0,0,0,0,487,982.0,982.0,0,0,0,0,1,0,0,0,0,1
6896,1,10.0,0,0.0,0.0,0.0,0.0,0.0,1,7304,01,1,0,0,0,0,0,0,0,0,1,1512,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6897,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,7305,01,1,0,0,1,0,0,0,0,0,0,1190,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6898,0,26.0,0,1.0,0.0,0.0,0.0,718.0,1,7306,01,1,1,0,0,0,0,0,0,0,0,471,719.0,719.0,0,0,0,0,1,0,0,0,1,0
6899,0,39.0,0,19.0,102.0,0.0,678.0,0.0,0,7307,01,1,0,0,1,0,0,0,0,0,0,1405,799.0,799.0,0,0,0,0,0,1,0,0,0,1
6900,0,14.0,0,738.0,5.0,297.0,0.0,0.0,0,7309,01,1,0,0,0,0,0,0,0,0,1,1513,1040.0,1040.0,0,0,0,0,0,1,0,0,1,0
6901,0,28.0,0,1059.0,0.0,6.0,117.0,0.0,0,7310,01,1,0,0,0,0,0,0,0,0,1,229,1182.0,1182.0,0,0,0,1,0,0,0,0,1,0
6902,0,18.0,0,0.0,949.0,0.0,0.0,0.0,0,7311,01,1,0,0,1,0,0,0,0,0,0,1514,949.0,949.0,0,0,0,0,0,1,0,0,1,0
6903,0,41.0,0,2754.0,398.0,21.0,0.0,0.0,0,7313,01,1,0,0,0,0,0,0,0,0,1,231,3173.0,3173.0,0,0,0,1,0,0,0,0,1,0
6904,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,7314,01,1,0,0,0,0,0,1,0,0,0,237,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6905,0,26.0,0,814.0,0.0,29.0,16.0,181.0,0,7320,01,1,0,0,1,0,0,0,0,0,0,1517,1040.0,1040.0,0,0,0,0,0,1,0,0,1,0
6906,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,7321,01,1,0,0,0,0,0,0,0,0,1,1518,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6907,0,63.0,0,0.0,0.0,424.0,0.0,2027.0,0,7322,01,1,0,0,1,0,0,0,0,0,0,1408,2451.0,2451.0,0,0,0,0,0,1,0,0,0,1
6908,0,30.0,0,0.0,0.0,547.0,0.0,423.0,0,7323,01,1,0,0,1,0,0,0,0,0,0,1409,970.0,970.0,0,0,0,0,0,1,0,0,0,1
6909,0,27.0,0,15.0,2886.0,0.0,249.0,71.0,1,7324,01,1,0,0,0,0,0,1,0,0,0,238,3221.0,3221.0,0,0,1,0,0,0,0,0,1,0
6910,0,47.0,0,2916.0,0.0,14.0,63.0,0.0,0,7326,01,1,0,0,1,0,0,0,0,0,0,1519,2993.0,2993.0,0,0,0,0,0,1,0,0,1,0
6911,0,37.0,0,1413.0,0.0,584.0,3.0,0.0,1,7327,01,1,0,0,0,0,0,0,0,0,1,1520,2000.0,2000.0,0,0,0,0,0,1,0,0,1,0
6912,0,14.0,0,399.0,22.0,458.0,506.0,187.0,0,7328,01,1,0,0,1,0,0,0,0,0,0,1410,1572.0,1572.0,0,0,0,0,0,1,0,0,0,1
6913,0,27.0,0,0.0,63.0,8.0,129.0,2960.0,0,7330,01,1,0,0,0,0,0,0,0,0,1,268,3160.0,3160.0,0,0,1,0,0,0,0,0,0,1
6914,0,61.0,0,1711.0,0.0,0.0,0.0,8.0,0,7331,01,1,0,0,0,0,0,0,0,0,1,232,1719.0,1719.0,0,0,0,1,0,0,0,0,1,0
6915,0,39.0,0,2.0,0.0,0.0,2.0,787.0,0,7332,01,1,0,0,1,0,0,0,0,0,0,488,791.0,791.0,0,0,0,0,1,0,0,0,0,1
6916,0,22.0,0,0.0,0.0,787.0,1.0,0.0,0,7334,01,1,0,0,1,0,0,0,0,0,0,490,788.0,788.0,0,0,0,0,1,0,0,0,0,1
6917,0,30.0,0,2.0,0.0,5.0,1.0,962.0,0,7336,01,2,0,0,0,0,0,1,0,0,0,1411,970.0,970.0,0,0,0,0,0,1,0,0,0,1
6918,0,26.0,0,0.0,0.0,902.0,0.0,0.0,0,7336,02,2,0,0,0,0,0,1,0,0,0,1411,902.0,902.0,0,0,0,0,0,1,0,0,0,1
6919,0,25.0,0,0.0,115.0,0.0,1823.0,4041.0,0,7337,01,1,0,0,0,0,0,1,0,0,0,89,5979.0,5979.0,1,0,0,0,0,0,0,0,0,1
6920,0,42.0,0,1318.0,0.0,1386.0,0.0,0.0,0,7338,01,1,0,0,0,0,0,0,0,0,1,233,2704.0,2704.0,0,0,0,1,0,0,0,0,1,0
6921,0,33.0,0,0.0,2107.0,0.0,15586.0,473.0,0,7339,01,1,0,0,0,0,0,1,0,0,0,474,18166.0,18166.0,0,0,0,0,1,0,0,0,1,0
6922,0,60.0,0,0.0,307.0,0.0,484.0,1967.0,0,7340,01,1,0,0,0,0,0,1,0,0,0,475,2758.0,2758.0,0,0,0,0,1,0,0,0,1,0
6923,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,7341,01,1,1,0,0,0,0,0,0,0,0,1191,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6924,0,50.0,0,0.0,185.0,0.0,1.0,558.0,1,7342,01,1,0,0,1,0,0,0,0,0,0,1178,744.0,744.0,0,0,0,0,0,0,1,0,1,0
6925,0,22.0,0,0.0,0.0,1.0,95.0,605.0,0,7343,01,1,0,0,1,0,0,0,0,0,0,1412,701.0,701.0,0,0,0,0,0,1,0,0,0,1
6926,0,15.0,0,0.0,0.0,9.0,0.0,952.0,0,7344,01,1,0,1,0,0,0,0,0,0,0,1413,961.0,961.0,0,0,0,0,0,1,0,0,0,1
6927,0,27.0,0,0.0,0.0,0.0,0.0,0.0,0,7346,01,1,0,0,0,0,0,0,0,0,1,476,0.0,0.0,0,0,0,0,1,0,0,0,1,0
6928,0,58.0,0,0.0,435.0,2.0,0.0,239.0,0,7347,01,1,1,0,0,0,0,0,0,0,0,1179,676.0,676.0,0,0,0,0,0,0,1,0,1,0
6929,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,7350,01,1,0,0,1,0,0,0,0,0,0,1192,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6930,1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,7351,01,1,0,0,0,1,0,0,0,0,0,221,0.0,0.0,0,0,0,1,0,0,0,0,0,1
6931,0,60.0,0,0.0,3435.0,0.0,5458.0,10.0,0,7353,01,3,0,0,0,0,0,1,0,0,0,269,8903.0,8903.0,0,0,1,0,0,0,0,0,0,1
6932,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1,7353,02,3,0,0,0,0,0,1,0,0,0,269,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6933,0,58.0,0,0.0,1386.0,2.0,128.0,2577.0,1,7353,03,3,0,0,0,0,0,1,0,0,0,269,4093.0,4093.0,0,0,1,0,0,0,0,0,0,1
6934,1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,7356,01,2,0,0,1,0,0,0,0,0,0,1181,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6935,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,7356,02,2,0,0,1,0,0,0,0,0,0,1181,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6936,0,23.0,0,3.0,0.0,2.0,61.0,634.0,0,7358,01,1,1,0,0,0,0,0,0,0,0,1522,700.0,700.0,0,0,0,0,0,1,0,0,1,0
6937,0,21.0,0,0.0,434.0,0.0,75.0,135.0,1,7359,01,1,0,1,0,0,0,0,0,0,0,492,644.0,644.0,0,0,0,0,1,0,0,0,0,1
6938,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,7360,01,1,1,0,0,0,0,0,0,0,0,1194,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6939,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7361,01,2,0,0,0,1,0,0,0,0,0,239,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6940,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,7361,02,2,0,0,0,1,0,0,0,0,0,239,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6941,0,20.0,0,0.0,802.0,0.0,16.0,0.0,0,7365,01,1,0,0,1,0,0,0,0,0,0,1183,818.0,818.0,0,0,0,0,0,0,1,0,1,0
6942,0,24.0,0,821.0,0.0,0.0,68.0,0.0,0,7366,01,1,0,0,1,0,0,0,0,0,0,1184,889.0,889.0,0,0,0,0,0,0,1,0,1,0
6943,0,21.0,0,2611.0,0.0,103.0,4.0,0.0,0,7367,01,2,0,0,0,0,0,0,0,0,1,234,2718.0,2718.0,0,0,0,1,0,0,0,0,1,0
6944,0,55.0,0,1236.0,0.0,52.0,0.0,0.0,0,7367,02,2,0,0,0,0,0,0,0,0,1,1523,1288.0,1288.0,0,0,0,0,0,1,0,0,1,0
6945,0,21.0,0,0.0,70.0,2.0,0.0,486.0,0,7370,01,1,0,0,1,0,0,0,0,0,0,1525,558.0,558.0,0,0,0,0,0,1,0,0,1,0
6946,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,7371,01,1,1,0,0,0,0,0,0,0,0,1185,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6947,0,40.0,0,2.0,147.0,0.0,1695.0,1147.0,0,7372,01,1,0,0,1,0,0,0,0,0,0,1526,2991.0,2991.0,0,0,0,0,0,1,0,0,1,0
6948,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,7374,01,1,0,0,0,0,0,0,0,0,1,1527,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6949,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,7376,01,1,0,0,0,0,0,1,0,0,0,477,0.0,0.0,0,0,0,0,1,0,0,0,1,0
6950,1,43.0,0,0.0,0.0,0.0,0.0,0.0,0,7377,01,1,0,1,0,0,0,0,0,0,0,1186,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6951,0,20.0,0,9.0,0.0,1540.0,0.0,0.0,0,7379,01,1,0,0,1,0,0,0,0,0,0,1416,1549.0,1549.0,0,0,0,0,0,1,0,0,0,1
6952,0,19.0,0,40.0,0.0,77.0,572.0,0.0,0,7385,01,1,0,1,0,0,0,0,0,0,0,1417,689.0,689.0,0,0,0,0,0,1,0,0,0,1
6953,0,40.0,0,0.0,3508.0,761.0,12.0,32.0,1,7387,01,1,0,0,0,0,0,1,0,0,0,240,4313.0,4313.0,0,0,1,0,0,0,0,0,1,0
6954,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,7388,01,1,0,1,0,0,0,0,0,0,0,1198,0.0,0.0,0,0,0,0,0,0,1,0,0,1
6955,0,62.0,0,240.0,0.0,0.0,586.0,10.0,0,7390,01,1,0,0,1,0,0,0,0,0,0,1190,836.0,836.0,0,0,0,0,0,0,1,0,1,0
6956,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,7391,01,1,0,0,1,0,0,0,0,0,0,1191,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6957,1,37.0,0,0.0,0.0,0.0,0.0,0.0,0,7392,01,1,0,0,1,0,0,0,0,0,0,1192,0.0,0.0,0,0,0,0,0,0,1,0,1,0
6958,0,40.0,0,0.0,0.0,0.0,7.0,782.0,0,7393,01,1,1,0,0,0,0,0,0,0,0,478,789.0,789.0,0,0,0,0,1,0,0,0,1,0
6959,0,25.0,0,0.0,653.0,21.0,0.0,0.0,0,7394,01,1,1,0,0,0,0,0,0,0,0,1193,674.0,674.0,0,0,0,0,0,0,1,0,1,0
6960,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,7395,01,4,0,0,0,1,0,0,0,0,0,277,0.0,0.0,0,1,0,0,0,0,0,0,0,1
6961,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1,7395,02,4,0,0,0,0,0,1,0,0,0,277,0.0,0.0,0,1,0,0,0,0,0,0,0,1
6962,0,38.0,0,4.0,5974.0,0.0,3682.0,197.0,0,7395,03,4,0,0,0,0,0,1,0,0,0,277,9857.0,9857.0,0,1,0,0,0,0,0,0,0,1
6963,0,43.0,1,0.0,486.0,0.0,0.0,2470.0,0,7395,04,4,0,0,0,1,0,0,0,0,0,277,2956.0,2956.0,0,1,0,0,0,0,0,0,0,1
6964,0,28.0,0,6.0,3392.0,3944.0,987.0,0.0,1,7396,01,3,0,0,0,1,0,0,0,0,0,271,8329.0,8329.0,0,0,1,0,0,0,0,0,0,1
6965,1,31.0,1,0.0,0.0,0.0,0.0,0.0,1,7396,02,3,0,0,0,0,0,1,0,0,0,271,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6966,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,7396,03,3,0,0,0,0,1,0,0,0,0,271,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6967,0,19.0,0,105.0,271.0,1.0,377.0,17.0,1,7398,01,1,0,0,1,0,0,0,0,0,0,1531,771.0,771.0,0,0,0,0,0,1,0,0,1,0
6968,0,24.0,0,0.0,0.0,217.0,0.0,544.0,0,7399,01,1,0,0,1,0,0,0,0,0,0,1418,761.0,761.0,0,0,0,0,0,1,0,0,0,1
6969,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,7401,01,1,0,0,0,0,0,0,1,0,0,479,0.0,0.0,0,0,0,0,1,0,0,0,1,0
6970,0,16.0,0,0.0,1417.0,3.0,27.0,186.0,1,7402,01,2,0,0,0,0,0,1,0,0,0,272,1633.0,1633.0,0,0,1,0,0,0,0,0,0,1
6971,1,45.0,0,0.0,0.0,0.0,0.0,0.0,1,7402,02,2,0,0,0,1,0,0,0,0,0,272,0.0,0.0,0,0,1,0,0,0,0,0,0,1
6972,0,19.0,0,294.0,79.0,536.0,0.0,0.0,0,7403,01,1,0,0,1,0,0,0,0,0,0,1194,909.0,909.0,0,0,0,0,0,0,1,0,1,0
6973,0,23.0,0,0.0,1089.0,311.0,0.0,0.0,1,7405,01,1,0,0,1,0,0,0,0,0,0,1419,1400.0,1400.0,0,0,0,0,0,1,0,0,0,1
6974,0,19.0,0,0.0,78.0,801.0,0.0,7.0,0,7406,01,1,0,0,1,0,0,0,0,0,0,1195,886.0,886.0,0,0,0,0,0,0,1,0,1,0
6975,0,32.0,0,193.0,0.0,1116.0,0.0,0.0,0,7408,01,1,0,0,0,0,0,0,0,0,1,1420,1309.0,1309.0,0,0,0,0,0,1,0,0,0,1
6976,0,41.0,0,85.0,804.0,0.0,0.0,0.0,1,7410,01,1,0,0,1,0,0,0,0,0,0,1201,889.0,889.0,0,0,0,0,0,0,1,0,0,1
6977,0,30.0,0,1110.0,0.0,439.0,5.0,0.0,0,7411,01,1,0,0,1,0,0,0,0,0,0,1533,1554.0,1554.0,0,0,0,0,0,1,0,0,1,0
6978,0,41.0,0,0.0,10049.0,214.0,5287.0,1845.0,0,7416,01,1,0,0,0,1,0,0,0,0,0,278,17395.0,17395.0,0,1,0,0,0,0,0,0,0,1
6979,0,7.0,0,0.0,0.0,0.0,0.0,0.0,1,7418,01,1,0,0,0,0,0,0,0,0,1,1534,0.0,0.0,0,0,0,0,0,1,0,0,1,0
6980,0,39.0,0,1.0,875.0,0.0,6.0,0.0,1,7419,01,2,0,0,1,0,0,0,0,0,0,1197,882.0,882.0,0,0,0,0,0,0,1,0,1,0
